22, 0, 0, 0, 0, 0
23, 0, 0, 0, 0, 0
24, 0, 0, 0, 0, 0
25, 0, 0, 0, 0, 0
26, 0, 0, 0, 0, 0
27, 0, 0, 0, 0, 0
28, 0, 0, 0, 0, 0
29, 0, 0, 0, 0, 0
30, 0, 0, 0, 0, 0
31, 0, 0, 0, 0, 0
32, 0, 0, 0, 0, 0
33, 0, 0, 0, 0, 0
34, 0, 0, 0, 0, 0
35, 0, 0, 0, 0, 0
36, 0, 0, 0, 0, 0
37, 0, 0, 0, 0, 0
38, 0, 0, 0, 0, 0
39, 0, 0, 0, 0, 0
40, 0, 0, 0, 0, 0
41, 0, 0, 0, 0, 0
42, 0, 0, 0, 0, 0
43, 0, 0, 0, 0, 0
44, 0, 0, 0, 0, 0
45, 0, 0, 0, 0, 0
46, 0, 0, 0, 0, 0
47, 0, 0, 0, 0, 0
48, 0, 0, 0, 0, 0
49, 0, 0, 0, 0, 0
50, 0, 0, 0, 0, 0
51, 0, 0, 0, 0, 0
52, 0, 0, 0, 0, 0
53, 0, 0, 0, 0, 0
54, 0, 0, 0, 0, 0
55, 0, 0, 0, 0, 0
56, 0, 0, 0, 0, 0
57, 0, 0, 0, 0, 0
58, 0, 0, 0, 0, 0
59, 0, 0, 0, 0, 0
60, 0, 0, 0, 0, 0
61, 0, 0, 0, 0, 0
62, 0, 0, 0, 0, 0
63, 0, 0, 0, 0, 0
64, 0, 0, 0, 0, 0
65, 0, 0, 0, 0, 0
66, 0, 0, 0, 0, 0
67, 0, 0, 0, 0, 0
68, 0, 0, 0, 0, 0
69, 0, 0, 0, 0, 0
70, 0, 0, 0, 0, 0
71, 0, 0, 0, 0, 0
72, 0, 0, 0, 0, 0
73, 0, 0, 0, 0, 0
74, 0, 0, 0, 0, 0
75, 0, 0, 0, 0, 0
76, 0, 0, 0, 0, 0
77, 0, 0, 0, 0, 0
78, 0, 0, 0, 0, 0
79, 0, 0, 0, 0, 0
80, 0, 0, 0, 0, 0
81, 0, 0, 0, 0, 0
82, 0, 0, 0, 0, 0
83, 0, 0, 0, 0, 0
84, 0, 0, 0, 0, 0
85, 0, 0, 0, 0, 0
86, 0, 0, 0, 0, 0
87, 0, 0, 0, 0, 0
88, 0, 0, 0, 0, 0
89, 0, 0, 0, 0, 0
90, 0, 0, 0, 0, 0
91, 0, 0, 0, 0, 0
92, 0, 0, 0, 0, 0
93, 0, 0, 0, 0, 0
94, 0, 0, 0, 0, 0
95, 0, 0, 0, 0, 0
96, 0, 0, 0, 0, 0
97, 0, 0, 0, 0, 0
98, 0, 0, 0, 0, 0
99, 0, 0, 0, 0, 0
100, 0, 0, 0, 0, 0
101, 0, 0, 0, 0, 0
102, 0, 0, 0, 0, 0
103, 0, 0, 0, 0, 0
104, 0, 0, 0, 0, 0
105, 0, 0, 0, 0, 0
106, 0, 0, 0, 0, 0
21, 1, 0, 0, 0, 0
22, 1, 0, 0, 0, 0
23, 1, 0, 0, 0, 0
24, 1, 0, 0, 0, 0
25, 1, 0, 0, 0, 0
26, 1, 0, 0, 0, 0
27, 1, 0, 0, 0, 0
28, 1, 0, 0, 0, 0
29, 1, 0, 0, 0, 0
30, 1, 0, 0, 0, 0
31, 1, 0, 0, 0, 0
32, 1, 0, 0, 0, 0
33, 1, 0, 0, 0, 0
34, 1, 0, 0, 0, 0
35, 1, 0, 0, 0, 0
36, 1, 0, 0, 0, 0
37, 1, 0, 0, 0, 0
38, 1, 0, 0, 0, 0
39, 1, 0, 0, 0, 0
40, 1, 0, 0, 0, 0
41, 1, 0, 0, 0, 0
42, 1, 0, 0, 0, 0
43, 1, 0, 0, 0, 0
44, 1, 0, 0, 0, 0
45, 1, 0, 0, 0, 0
46, 1, 0, 0, 0, 0
47, 1, 0, 0, 0, 0
48, 1, 0, 0, 0, 0
49, 1, 0, 0, 0, 0
50, 1, 0, 0, 0, 0
51, 1, 0, 0, 0, 0
52, 1, 0, 0, 0, 0
53, 1, 0, 0, 0, 0
54, 1, 0, 0, 0, 0
55, 1, 0, 0, 0, 0
56, 1, 0, 0, 0, 0
57, 1, 0, 0, 0, 0
58, 1, 0, 0, 0, 0
59, 1, 0, 0, 0, 0
60, 1, 0, 0, 0, 0
61, 1, 0, 0, 0, 0
62, 1, 0, 0, 0, 0
63, 1, 0, 0, 0, 0
64, 1, 0, 0, 0, 0
65, 1, 0, 0, 0, 0
66, 1, 0, 0, 0, 0
67, 1, 0, 0, 0, 0
68, 1, 0, 0, 0, 0
69, 1, 0, 0, 0, 0
70, 1, 0, 0, 0, 0
71, 1, 0, 0, 0, 0
72, 1, 0, 0, 0, 0
73, 1, 0, 0, 0, 0
74, 1, 0, 0, 0, 0
75, 1, 0, 0, 0, 0
76, 1, 0, 0, 0, 0
77, 1, 0, 0, 0, 0
78, 1, 0, 0, 0, 0
79, 1, 0, 0, 0, 0
80, 1, 0, 0, 0, 0
81, 1, 0, 0, 0, 0
82, 1, 0, 0, 0, 0
83, 1, 0, 0, 0, 0
84, 1, 0, 0, 0, 0
85, 1, 0, 0, 0, 0
86, 1, 0, 0, 0, 0
87, 1, 0, 0, 0, 0
88, 1, 0, 0, 0, 0
89, 1, 0, 0, 0, 0
90, 1, 0, 0, 0, 0
91, 1, 0, 0, 0, 0
92, 1, 0, 0, 0, 0
93, 1, 0, 0, 0, 0
94, 1, 0, 0, 0, 0
95, 1, 0, 0, 0, 0
96, 1, 0, 0, 0, 0
97, 1, 0, 0, 0, 0
98, 1, 0, 0, 0, 0
99, 1, 0, 0, 0, 0
100, 1, 0, 0, 0, 0
101, 1, 0, 0, 0, 0
102, 1, 0, 0, 0, 0
103, 1, 0, 0, 0, 0
104, 1, 0, 0, 0, 0
105, 1, 0, 0, 0, 0
106, 1, 0, 0, 0, 0
107, 1, 0, 0, 0, 0
21, 2, 0, 0, 0, 0
22, 2, 0, 0, 0, 0
23, 2, 0, 0, 0, 0
24, 2, 0, 0, 0, 0
25, 2, 0, 0, 0, 0
26, 2, 0, 0, 0, 0
27, 2, 0, 0, 0, 0
28, 2, 0, 0, 0, 0
29, 2, 0, 0, 0, 0
30, 2, 0, 0, 0, 0
31, 2, 0, 0, 0, 0
32, 2, 0, 0, 0, 0
33, 2, 0, 0, 0, 0
34, 2, 0, 0, 0, 0
35, 2, 0, 0, 0, 0
36, 2, 0, 0, 0, 0
37, 2, 0, 0, 0, 0
38, 2, 0, 0, 0, 0
